code,year,quarter,forward_return,industry,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps,usable
601988,2020,6,,银行,0.0555,,0.3532147982219733,-0.115135732323,0.047316973500648264,,0.913525212651,,0.5150146770522216,1.4580778598312498,,,,,,True
601963,2020,6,,银行,0.07769999999999999,,0.38934432184402396,0.051088633707,0.049139092342370884,,0.923962138599,,1.6487754226015494,4.234748858780246,,,,,,True
601916,2020,6,,银行,0.0512,,0.2694479796372892,-0.1,0.05052531741590249,,0.935235300205,,5.421119011904812,20.119352979385184,,,,,,True
601818,2020,6,,银行,0.050300000000000004,,0.25463848905898995,-0.1018,0.053532436325656026,,0.9273549606429999,,2.8503082484990165,11.193548387096776,,,,,,True
601288,2020,6,,银行,0.059699999999999996,,0.3208814406849622,-0.103841245008,0.05124967857701801,,0.9209353672260001,,-0.9947324661233828,-3.1,,,,,,True
600926,2020,6,,银行,0.07139999999999999,,0.31649560825692197,0.1211,0.04798153781816902,,0.926594897455,,0.24475660371868635,0.7733333333333333,,,,,,True
600715,2020,6,,游戏,-0.0776,-1.5023000563889999,-2.450187504261008,-17.0428,0.07439878954143837,15.638349000116856,0.434552978462,,1.9654744671236586,-0.8021730841846154,,,,,,True
600295,2020,6,,钢铁,0.024300000000000002,0.288278328264,0.04242538705803155,-0.2837,0.8306651531191847,11.689300640555764,0.649265663346,,0.1821379899772889,4.293136789256666,,,,,,True
600231,2020,6,,钢铁,0.0194,0.050575092376999996,0.016433479038770446,-0.6002000000000001,2.282392299869199,26.120627441196287,0.5150599878500001,,0.1953154061827403,11.885213454919999,,,,,,True
600015,2020,6,,银行,0.0311,,0.19623379079884828,-0.1144,0.05828121196160601,,0.9167495249750001,,0.8396980815578624,4.279069767441861,,,,,,True
002948,2020,6,,银行,0.0678,,0.25153751729558016,0.064,0.05524942568760509,,0.929798853705,,3.235949114376906,12.864677799035292,,,,,,True
002919,2020,6,,游戏,0.027999999999999997,0.37434376777899997,0.06684987857467999,0.2289,1.318826957443199,5.232558903205909,0.215645573922,,0.06999522778243569,1.0470509337461538,,,,,,True
002602,2020,6,,游戏,0.0594,0.543270156297,0.20629354110604792,0.3602,0.8471899978839789,60.709639068443224,0.190964976846,5.969650552474416,0.09035411759287254,0.4379881071818182,,,,,,True
002558,2020,6,,游戏,0.0644,0.8633139951350001,0.4307419625650176,0.044000000000000004,0.5217537812958137,,0.14214833605899999,,0.3351458147514192,0.7780663224814813,,,,,,True
002555,2020,6,,游戏,0.2205,0.891888624479,0.2127682102287202,0.6453,2.5624367599250335,,0.316729900834,,0.3085157404415052,1.4500086272750004,,,,,,True
002174,2020,6,,游戏,0.0931,0.38771843183,0.19658326432994855,0.21539999999999998,1.0726941875240552,,0.395058242718,,0.21685377425990388,1.1031141180763635,,,,,,True
601005,2020,6,,钢铁,0.0062,0.053478024487,0.011105603024040466,-0.8029000000000001,1.527702091740064,14.670959370245347,0.317744477513,,0.010283756707091562,0.9259971462,,,,,,True
300043,2020,6,,游戏,-0.0151,0.322692894447,-0.05197597781269643,-1.3497,0.6003537895312,59.32749653117164,0.48773515370299997,,0.2760902394121278,-5.3118815851250005,,,,,,True
002966,2020,6,,银行,0.0527,,0.2764975863383974,0.048,0.05698154227578825,,0.920923341197,,1.0986033519304008,3.973283696537777,,,,,,True
002936,2020,6,,银行,0.0758,,0.3136818761029157,-0.0208,0.05775140505203323,,0.9220220254170001,,0.8226233875591821,2.6224766243405404,,,,,,True
002605,2020,6,,游戏,0.4396,0.661676370011,0.7857501020507859,4.367,1.176157706387295,18.455348640874007,0.40106472109999997,9.694310375418345,0.27157560759843374,0.3456259272377171,,,,,,True
000858,2020,6,,白酒,0.1362,0.745392660184,0.3528197870687656,0.1628,1.3038618432562605,9.344307086511467,0.17092336725100002,,0.037961291144718946,0.10759399709438684,,,,,,True
601997,2020,6,,银行,0.0806,,0.3525981142519205,0.0668,0.056151311509654536,,0.9267095986939999,,-1.230086603128859,-3.4886363636363633,,,,,,True
601939,2020,6,,银行,0.06325,,0.35369523706724854,-0.10742590310700001,0.05627995295070046,,0.916785519941,,0.16077056230329476,0.4545454545454545,,,,,,True
601860,2020,6,,银行,0.052199999999999996,,0.2956348337299675,0.0195,0.046693998545643864,,0.934652526894,,1.974815834682269,6.679915927924999,,,,,,True
601665,2020,6,,银行,0.06325,,0.3344572194471111,0.0975,0.04786887922235079,,0.929242025314,,1.139244903741722,3.40625,,,,,,True
601658,2020,6,,银行,0.06325,,0.22998920366801962,-0.09959605147,0.05338081991314027,,0.941482298403,,-0.08027327180178588,-0.34903060892222226,,,,,,True
601398,2020,6,,银行,0.058499999999999996,,0.3317828281927324,-0.113981337573,0.054174421909150186,,0.917046533871,,4.153039816691725,12.517344069052383,,,,,,True
601328,2020,6,,银行,0.0495,,0.2879238407723189,-0.1461,0.0475305747028191,,0.9236984828020001,,1.006001987850071,3.49398641373913,,,,,,True
601187,2020,6,,银行,0.058499999999999996,,0.3506779080548925,0.133406284789,0.04078022665240082,,0.939005326734,,-0.4120465419644987,-1.175,,,,,,True
601169,2020,6,,银行,0.056799999999999996,,0.3469639897544071,-0.10529999999999999,0.04603249740343284,,0.926083752512,,0.7873413613657698,2.2692307692307687,,,,,,True
600928,2020,6,,银行,0.0558,,0.40046758936525395,0.011200000000000002,0.04543334469095174,,0.918696191533,,4.6854707955734725,11.700000000000001,,,,,,True
600908,2020,6,,银行,0.056799999999999996,,0.3443271982806914,0.049699999999999994,0.04521688907846893,,0.931024549646,,4.943030956508764,14.355621575032433,,,,,,True
600581,2020,6,,钢铁,0.0165,0.078360231195,0.007058211567007827,-0.4403,1.9087042810287282,13.857168191494626,0.794574135221,,0.0694968850421078,9.84624566468889,,,,,,True
600559,2020,6,,白酒,0.035,0.638527409192,0.07856173472406132,-0.39549999999999996,1.034451034237626,3.750028670675018,0.43246582649700005,,-0.1440558367676541,-1.8336641530846152,,,,,,True
600507,2020,6,,钢铁,0.1165,0.213017443428,0.1116315449614597,-0.2217,1.8870655084344754,22.81097124592255,0.481806132747,,0.30269006094684264,2.711510093776316,,,,,,True
600199,2020,6,,白酒,-0.0194,0.29136631382899997,-0.13267875848063382,-0.710457849771,0.4562213155538264,1.8275762641245388,0.22642417372,,-0.30240064885884266,2.279194140205811,,,,,,True
600197,2020,6,,白酒,0.0536,0.503267793176,0.1842352209391302,-0.2754,0.7507196557848944,3.9921530594437935,0.31617823852,,0.04315359722372408,0.23423098473652698,,,,,,True
600019,2020,6,,钢铁,0.022400000000000003,0.096873726254,0.030748524078952708,-0.36869999999999997,1.4749583427263577,11.965397779303157,0.460199330322,,0.08377477790736884,2.7245137910444446,,,,,,True
600016,2020,6,,银行,0.0574,,0.29001712398581153,-0.1002,0.05494214254923354,,0.9245549370320001,,1.236138561251,4.262295081967213,,,,,,True
600000,2020,6,,银行,0.0553,,0.2855325569240782,-0.0981,0.0539319974562235,,0.9239240371859999,,1.2492049365428424,4.375000000000001,,,,,,True
300881,2020,6,,钢铁,0.058499999999999996,0.152662943171,0.05498195695490272,-0.2298,1.8182762462827902,10.549316262643565,0.560075446407,13.10093627319843,-0.21785291794602005,-3.9622619857766668,,,,,,True
300533,2020,6,,游戏,0.0536,0.938356854551,0.4567038492676328,0.18489999999999998,0.42747491815724403,,0.106244755149,,0.2575257911940236,0.5638791781741935,,,,,,True
300459,2020,6,,游戏,0.1319,0.905633168139,0.5321555976129345,0.0352,0.49061112158574094,563.4943688102692,0.469193118146,,0.5525624345710487,1.038347500335714,,,,,,True
300002,2020,6,,游戏,0.0242,0.6416563938029999,0.06730824283832208,1.401,0.9713627572262505,14.560596627555181,0.318762324552,5.286698468846423,0.17867026103633268,2.6545078804910713,,,,,,True
002958,2020,6,,银行,0.0594,,0.2942244443607398,0.0481,0.053668744392886776,,0.931134744738,,-0.6090066942279247,-2.0698711677444446,,,,,,True
002807,2020,6,,银行,0.034300000000000004,,0.24728231210844556,0.0154,0.04933077771048073,,0.91210337545,,-0.6277810753144887,-2.5387221187060702,,,,,,True
002304,2020,6,,白酒,0.14150000000000001,0.732166595114,0.4021939857666835,-0.032400000000000005,1.1657205518960934,3.895138137941395,0.202952725789,,-0.20313588878457148,-0.5050694340874916,,,,,,True
000995,2020,6,,白酒,0.0483,0.741556000475,0.07672292727588058,1.1847,0.3677491578854369,1.3142048961934747,0.847534972476,2.1367380847924267,-0.16549832440434514,-2.1570908499000003,,,,,,True
000932,2020,6,,钢铁,0.1017,0.171556609474,0.057945485799766376,0.2341,2.432334593518035,22.00505427502903,0.600663395251,,0.042412078138475195,0.7319306681633894,,,,,,True
000898,2020,6,,钢铁,0.0096,0.05849944008999999,0.011198208286674132,-0.6491,1.9880671445745581,17.028985507246375,0.41482256556400005,,0.1073620763785417,9.587433420603773,,,,,,True
000596,2020,6,,白酒,0.1084,0.761953657265,0.18568967040397746,-0.1789,1.440243443887645,7.559123859155394,0.368337069834,,0.4232448012673473,2.279312577520098,,,,,,True
000568,2020,6,,白酒,0.1532,0.8183719255549999,0.42182977310502306,0.17120000000000002,0.9615758331226257,8.02486024519233,0.356156858539,,0.09540428075298214,0.22616772649954542,,,,,,True
603589,2020,6,,白酒,0.0687,0.762666303379,0.30985454363201503,-0.45649999999999996,0.7854048765835328,2.4733053294928053,0.18351195018799998,5.436718877680606,-0.247117076518368,-0.7975260702061727,,,,,,True
601166,2020,6,,银行,0.0601,,0.3258446064169091,-0.0917,0.05303583167856522,,0.925491754131,,-0.3146085855059812,-0.9655172413793103,,,,,,True
600809,2020,6,,白酒,0.1955,0.730400289124,0.2359096482821453,0.33049999999999996,1.7479666686189543,4.829389066636712,0.463856662711,,0.29541189606357804,1.252224731861194,,,,,,True
600382,2020,6,,钢铁,0.035699999999999996,0.8053231090459999,1.687032850938143,0.0169,0.063499532029858,52.63997200651968,0.162693052242,,-2.2041098762083196,-1.3065008633249997,,,,,,True
600022,2020,6,,钢铁,0.0165,0.05959894295,0.008603202754911344,-0.4019,2.3026617135067275,34.93175366934404,0.5621924668,,0.07187443237914022,8.354380854049845,,,,,,True
600010,2020,6,,钢铁,0.0016,0.129404294118,0.003007584437789093,-0.9193000000000001,0.796552271868018,6.4112457174748,0.564739637928,,0.025033441167428887,8.323437524444445,,,,,,True
300315,2020,6,,游戏,0.0779,0.754225272351,0.47870597408627813,1.1011,0.5691902195038467,268.3296944235051,0.092116164551,9.90593032284232,0.25193068897554977,0.52627437845625,,,,,,True
300113,2020,6,,游戏,0.020099999999999996,0.6875083894440001,0.11807613834967497,-0.7612000000000001,0.5829506800531534,34.906883280602564,0.16023241160200002,15.752421485729613,-0.17624828587063776,-1.492666412825,,,,,,True
300031,2020,6,,游戏,0.0855,0.60269080004,0.17932304863439785,0.40979999999999994,1.039504847025787,18.73687982280014,0.418920398673,,0.13939115394522936,0.7773186715636244,,,,,,True
002646,2020,6,,白酒,-0.0149,0.649671233043,-0.09907297772884668,-2.562,0.5398611042430822,1.4965768590635842,0.12008116076400001,,-0.4056506677104026,4.094463263440308,,,,,,True
000923,2020,6,,钢铁,0.0405,0.604559494648,0.10515649657532597,0.2213,0.9181118575905642,19.655262469524594,0.262906195451,7.1253951504781465,0.2798979104200287,2.6617272307044915,,,,,,True
000799,2020,6,,白酒,0.0735,0.800856650582,0.2555269741625008,0.18420000000000003,0.8773328411171414,3.006106369372701,0.22552111553300003,,0.3232569628052403,1.2650600347173797,,,,,,True
601998,2020,6,,银行,0.0567,,0.2503700508758688,-0.0977,0.05762944918916659,,0.922836374688,,0.6596287878845005,2.634615384615385,,,,,,True
601838,2020,6,,银行,0.0745,,0.4040142761124596,0.09910000000000001,0.04434474155028723,,0.9399609226360001,,2.7111484318072945,6.7105263157894735,,,,,,True
601077,2020,6,,银行,0.05745,,0.3721712964036792,-0.0989,0.05193026296114542,,0.914244611588,,4.147172543146577,11.143182140108694,,,,,,True
601003,2020,6,,钢铁,0.0533,0.076818009407,0.033939582128408335,-0.3893,3.4574343733763584,13.076609154579085,0.588200869009,1.9955424127963262,0.0025273806207659335,0.07446705181,,,,,,True
600808,2020,6,,钢铁,0.0297,0.086189914708,0.021703538415463818,-0.2903,1.8550515828035994,14.34562798428892,0.616207480346,,0.026654857879765712,1.22813420418,,,,,,True
600569,2020,6,,钢铁,-0.0351,0.066173719203,-0.024748261163479873,-2.3606,1.3972910050921579,6.329462993506125,0.7354417043770001,2.677200298381612,0.053226554336634216,-2.1507189529411765,,,,,,True
300467,2020,6,,游戏,0.0321,0.704521733733,0.1435542550327291,-0.6657,0.6455719592489161,24473.52784585883,0.211998219346,,0.2476432566731614,1.7250847536124998,,,,,,True
000860,2020,6,,白酒,0.0712,0.26994096634000003,0.057611931230544706,-0.1536,1.9132266111907366,5.215162810109988,0.602984993158,,-0.07655794573267388,-1.3288557438964026,,,,,,True
000761,2020,6,,钢铁,0.013000000000000001,0.078626426909,0.011478454625626305,-0.43810000000000004,1.4150467055146907,9.257019042380717,0.67641856385,,-0.006409365311361337,-0.5583822492142856,,,,,,True
000717,2020,6,,钢铁,0.1052,0.10611391231,0.058915475282583965,-0.1826,3.4044024837132234,29.7951441133132,0.507389765776,,0.08520237749699085,1.4461799228186412,,,,,,True
603995,2020,6,,钢铁,0.0526,0.050528521788000005,0.019764943425040062,0.0642,5.968196458148501,49.14701773434744,0.40122736026399997,,0.04426633882201853,2.2396390351382354,,,,,,True
603878,2020,6,,钢铁,0.0558,0.216932830918,0.1154918725865903,-0.10550000000000001,1.4647783341513159,5.717025433697949,0.273572485586,,0.161851954937129,1.4014142407794117,,,,,,True
603369,2020,6,,白酒,0.1321,0.694471592171,0.3498620240568237,-0.0492,1.1968441660862084,5.66042662420843,0.208190644731,,-0.008917033394405163,-0.025487285790574632,,,,,,True
603198,2020,6,,白酒,0.0678,0.668904954074,0.24344008142254928,-0.2514,0.8663262386298852,1.9844260546103307,0.281536564288,,-0.32384882158180855,-1.330301976935714,,,,,,True
601686,2020,6,,钢铁,0.2116,0.06966608627,0.04130132313191422,1.312205229603,8.572000079029754,37.171663408096144,0.517420714696,,0.009432649926182902,0.22838614385441172,,,,,,True
600919,2020,6,,银行,0.0677,,0.3250891185120464,0.0349,0.04503666910716664,,0.927396775524,,1.4105162557579973,4.338860255347887,,,,,,True
600516,2020,6,,钢铁,0.0131,0.235385198623,0.12135171461622432,-0.863,0.3459693440160642,4.576212898816806,0.151096340613,19.905370475561934,-0.006798601059766887,-0.05602393902111324,,,,,,True
002839,2020,6,,银行,0.045899999999999996,,0.2326410826699645,0.0415,0.06393296998236003,,0.917596791472,,2.183960559914933,9.38768223931111,,,,,,True
000778,2020,6,,钢铁,0.0403,0.13841553182,0.04393854028357861,0.0629,1.526546497629406,15.65265589226337,0.553395519628,,0.06088181712301046,1.3856131025309493,,,,,,True
000629,2020,6,,钢铁,0.0091,0.111765831515,0.017110603562158447,-0.9287000000000001,1.6525732019025785,22.01511668932902,0.20120865261999998,,0.052314156785597275,3.0574115398999995,,,,,,True
603258,2020,6,,游戏,0.1056,0.866290277846,0.4424708533364574,1.4616999999999998,0.6994775737216369,5004.905202586702,0.220885129889,8.02703385822506,0.5653150558795422,1.2776323041772728,,,,,,True
600126,2020,6,,钢铁,0.0195,0.046282530838,0.02833720436542999,-0.4468,1.8726621994099184,31.268329755709875,0.31648298041,2.12291476903437,0.14226733882697853,5.020514267827273,,,,,,True
300299,2020,6,,游戏,0.035,0.46527250767,0.08355753318691793,-0.12380000000000001,0.6585686546514044,212.14813808961412,0.6676359764190001,2.3458145072284893,0.09334763904750042,1.117166047,,,,,,True
002517,2020,6,,游戏,0.0175,0.6596060393480001,0.06190611059276924,0.0816,0.8567283292515998,307.31423630300856,0.247735985972,2.996998797865019,0.23828214865844796,3.8490893124576275,,,,,,True
002443,2020,6,,钢铁,0.14150000000000001,0.168203756224,0.17017296884151087,2.7481999999999998,2.172825188559155,9.003984838611759,0.273085120902,5.054381298345514,0.07066837027629416,0.4152737697260869,,,,,,True
000825,2020,6,,钢铁,0.0184,0.10317160809300001,0.017948359501536233,-0.4938,1.9223995156107447,16.89849981889805,0.528775783846,,0.06386333936243625,3.5581713948269234,,,,,,True
000655,2020,6,,钢铁,0.0475,0.36684076095499996,0.20597917079332126,0.4877,0.8131895598930958,26.17787698981505,0.093195463979,9.212350518522271,0.34747693130789625,1.686951792113744,,,,,,True
603323,2020,6,,银行,0.050300000000000004,,0.30806959164118797,0.0223,0.05796165433484195,,0.911081459917,,3.1008285422827098,10.065350902578787,,,,,,True
601229,2020,6,,银行,0.06849999999999999,,0.43803468800417067,0.039,0.04256171107451757,,0.923300310235,,2.8303779840269487,6.461538461538462,,,,,,True
600782,2020,6,,钢铁,0.05,0.058103731934,0.03430937270106614,-0.4053,2.6866161958003585,26.163357500214637,0.522453752234,,0.10918852797188285,3.182469377194118,,,,,,True
600399,2020,6,,钢铁,0.0394,0.16992882853000002,0.05899846558659839,0.4607,1.4421477955543451,8.429239499679031,0.459541720092,,-0.01924688600145209,-0.3262268909892473,,,,,,True
600117,2020,6,,钢铁,0.0171,0.109487350899,0.005590083677552998,-0.5958,0.7901598792336135,6.846994543484602,0.7712853476550001,,0.046210533197331205,8.26651904745,,,,,,True
002478,2020,6,,钢铁,0.049,0.22844559033700002,0.11553389116692592,-0.3282,1.1092559213191109,7.947316975879542,0.298292582228,,0.15398119623273368,1.3327794526565218,,,,,,True
001203,2020,6,,钢铁,0.0584,0.6114235452669999,0.1285621874678767,,0.4422724211716858,18.87475488525741,0.749393217361,,0.17983839879978283,1.3988436440125,,,,,,True
000959,2020,6,,钢铁,0.0192,0.079497638043,0.015674593061688738,-0.43810000000000004,0.9183469299803153,13.970741763210125,0.7465571282569999,,0.08220659443354572,5.24457599058645,,,,,,True
000709,2020,6,,钢铁,0.008100000000000001,0.126091792658,0.01360778495682407,-0.40700000000000003,0.9679106755271936,9.480226780701699,0.714697915835,1.8134423880779051,0.0962092723903706,7.0701640785499995,,,,,,True
000001,2020,6,,银行,0.045899999999999996,,0.1746246552956797,-0.11199999999999999,0.0749797421255141,,0.915906009206,,-0.3492493105913594,-2.0,,,,,,True
601009,2020,6,,银行,0.08560000000000001,,0.4070996185162476,0.049800000000000004,0.04843304744705198,,0.9299635168579999,,0.748045549023605,1.8375,,,,,,True
603919,2020,6,,白酒,0.04650000000000001,0.613067691759,0.16894348778874962,-0.1093,0.8683861487557514,3.01652624103217,0.21672779579,,0.03210389672018825,0.19002742952916665,,,,,,True
601825,2020,6,,银行,0.0592,,0.3846658938141922,-0.0848565638,0.04530339820815569,,0.9222581787180001,,1.0343931782747051,2.689069124424,,,,,,True
601577,2020,6,,银行,0.0797,,0.325352514243466,0.0751,0.054286624137706775,,0.932927778512,,1.6500020365204346,5.071428571428571,,,,,,True
600282,2020,6,,钢铁,0.0642,0.126042252135,0.04579923034240401,-0.39399999999999996,2.1233077299076255,17.157857280891996,0.51385428537,,0.06820134369586257,1.4891373323520065,,,,,,True
002110,2020,6,,钢铁,0.0555,0.110118566223,0.05132182964874828,-0.5408,2.281367035846611,27.439241440757254,0.522302209085,,0.11189741227614643,2.1803083218580377,,,,,,True
601128,2020,6,,银行,0.0501,,0.2535525679964339,0.0138,0.06775919978089702,,0.909747230201,,1.3162313560895185,5.191157662059375,,,,,,True
600702,2020,6,,白酒,0.0524,0.750013670648,0.1600471946955419,-0.11449999999999999,0.7030856470882583,1.6233218244281085,0.417414123396,,-0.05927101250584663,-0.3703345917346318,,,,,,True
600696,2020,6,,白酒,0.016200000000000003,0.675910491281,0.18134944367270223,-0.4375,0.27091863168112623,6.569346293504808,0.17648176995899997,10.55416661217214,7.294851724419491,40.2253879399,,,,,,True
002624,2020,6,,游戏,0.125,0.607701819505,0.2470235852511636,0.24530000000000002,1.2575916654797266,13.952778796933053,0.301393231243,6.981779926525424,0.6159665997555416,2.493553800254545,,,,,,True
000708,2020,6,,钢铁,0.1073,0.171311987425,0.07552993656990063,-0.005699999999999999,1.955989202448255,19.557377097139355,0.662887309671,,0.1147190640419211,1.5188555591563635,,,,,,True
688186,2020,6,,钢铁,0.0605,0.24775062033800002,0.11059387886909344,0.33740000000000003,0.9229916819133185,3.9556089120325724,0.523747450727,2.564728941358416,-0.38558198301841007,-3.486467668566102,,,,,,True
600036,2020,6,,银行,0.08470000000000001,,0.33560494226608156,-0.0163,0.07388257663948397,,0.9204388889899999,,1.7172070142345697,5.116751269035533,,,,,,True
002142,2020,6,,银行,0.08735,,0.3925228967519143,0.146,0.05291331756457239,,0.9222917086479999,,4.750681529806257,12.102941176470589,,,,,,True
603444,2020,6,,游戏,0.1638,0.8936475173739999,0.3903390679201557,0.18170000000000003,1.2273984238734363,4820.065848528497,0.20750520077600002,,0.5650521905088486,1.4475932258577575,,,,,,True
600633,2020,6,,游戏,0.044000000000000004,0.714732411803,0.1942082138871859,0.1133,0.6476137076257742,1470.1188698300716,0.191326929269,,0.2035340072846757,1.0480195621535713,,,,,,True
600307,2020,6,,钢铁,-0.006999999999999999,0.103758571457,-0.005237066145168925,-1.107720473426,1.6619301676987859,10.823592888276874,0.690121115445,,0.05622924437248405,-10.73678330840909,,,,,,True
002075,2020,6,,钢铁,0.0501,0.104985178629,0.03894928342757485,-0.11449999999999999,2.145618712603583,15.007886197994967,0.38498433517,,0.13548965427073284,3.478617380026316,,,,,,True
600892,2020,6,,游戏,0.12960000000000002,0.49614148740700004,0.16572185380134144,4.162413295802,1.3634846697064322,23.118840121288788,0.49791115082799997,,-0.03229448711400169,-0.194871626,,,,,,True
002425,2020,6,,游戏,0.028399999999999998,0.738609292141,0.38473307842344945,-0.34840000000000004,0.23534939400231103,48.14590148805737,0.195882599051,,0.3189214722890376,0.8289421684142857,,,,,,True
002318,2020,6,,钢铁,0.0732,0.271838183284,0.11703713953078544,0.20199999999999999,1.3635866946524164,6.626529086294225,0.439223576119,,0.15519331956805626,1.3260177084833333,,,,,,True
600519,2020,6,,白酒,0.1534,0.914628280346,0.4952770127810364,0.1329,1.0600449333465805,6.942001044881075,0.17235977773199998,,0.2765995622580991,0.5584744599894942,,,,,,True
300494,2020,6,,游戏,0.037200000000000004,0.232362659214,0.0868644712101217,1.6052000000000002,1.1601527172451378,6596.192918861514,0.265866063916,,0.04738283025399067,0.5454799827120743,,,,,,True
600779,2020,6,,白酒,0.047599999999999996,0.823783499285,0.12819452989635405,-0.6964,0.8342766954830314,1.8139066063746894,0.6088616765729999,,-0.2512510299448157,-1.959920053905213,,,,,,True
001227,2020,6,,银行,0.023399999999999997,,0.37033105798258453,-0.21820019471,0.032218996227227036,,0.938000979696,,,,,,,,,True
001227,2020,9,,银行,0.0288,,0.13120285047890604,-0.68732988178,0.05068560893657828,,0.939618824809,,0.508924829280171,3.878915949025,,,,,,True
603369,2020,9,,白酒,0.17079999999999998,0.716850131348,0.31310776540348473,0.0152,1.5795693566017557,7.645069232193332,0.24643901227,,0.15515390598536494,0.49552877037535825,,,,,,True
603323,2020,9,,银行,0.0735,,0.31526296479764965,0.0672,0.08381598739977662,,0.909403232956,,3.248978340419271,10.305613735836733,,,,,,True
601997,2020,9,,银行,0.1207,,0.36438120243991545,-0.0096,0.0812485863633499,,0.925439705153,,0.39045676088997094,1.071561206438346,,,,,,True
601988,2020,9,,银行,0.07980000000000001,,0.33968752039836253,-0.08689999999999999,0.0694556229587981,,0.9147545959260001,,0.12503009018227074,0.3680738404391304,,,,,,True
601963,2020,9,,银行,0.1549,,0.39353186288441805,0.045236702143,0.0723073049673845,,0.923595818278,,2.5016396389884368,6.3568922238024195,,,,,,True
601939,2020,9,,银行,0.093975,,0.36020194772808806,-0.0866,0.08077356090179981,,0.917101563033,,1.0729645214376615,2.978786006586586,,,,,,True
601860,2020,9,,银行,0.0823,,0.33073413376919425,0.0183,0.06442014626911803,,0.932905621561,,3.007154852084117,9.092363155303126,,,,,,True
601686,2020,9,,钢铁,0.2736,0.056667289783,0.031595659126449696,0.9299920070250001,13.95437251144757,,0.502889984414,,,,,,,,,True
601665,2020,9,,银行,0.0842,,0.31574561022921305,0.0968,0.06901863256868489,,0.922426667136,,1.6829948261975074,5.330223989419047,,,,,,True
601398,2020,9,,银行,0.08737500000000001,,0.3435142024927407,-0.0915,0.07955257688019704,,0.915687961207,,3.0427402972270388,8.857684122365624,,,,,,True
601328,2020,9,,银行,0.0699,,0.2843241960365492,-0.12359999999999999,0.06869261477693028,,0.922498124462,,1.0849284433091326,3.8158146877153842,,,,,,True
601169,2020,9,,银行,0.0832,,0.34365408544172543,-0.0837,0.06723727248420597,,0.92481682131,,-0.24329371647100015,-0.7079610770763156,,,,,,True
601009,2020,9,,银行,0.11470000000000001,,0.40278729114192324,0.020099999999999996,0.06700588003209022,,0.929879097613,,0.17858593550133475,0.4433752986471698,,,,,,True
601005,2020,9,,钢铁,0.0189,0.060385049694,0.02065905332252885,-0.48560000000000003,2.2579909763591948,17.53921568147829,0.37729138046300004,,0.026781283940700007,1.2963461356428572,,,,,,True
600919,2020,9,,银行,0.0953,,0.3186125804631934,0.0064,0.06625074543986315,,0.9271822974939999,,0.3713782808618413,1.1656108504,,,,,,True
600908,2020,9,,银行,0.0839,,0.3489465168085303,0.0438,0.0645873315852,,0.931734571055,,3.6573092107667553,10.481002201187037,,,,,,True
600782,2020,9,,钢铁,0.085,0.056869861155,0.03633737577961206,-0.2871,4.075853022991819,37.85535462673007,0.54229786433,,0.07392738182870105,2.0344722270830506,,,,,,True
600779,2020,9,,白酒,0.2359,0.835031482087,0.2578781251980986,-0.21489999999999998,1.8857565225257837,4.496228516638704,0.5379155516040001,,0.38808947203013405,1.5049336648155356,,,,,,True
600715,2020,9,,游戏,-0.13119999999999998,-1.615798228349,-2.795589803897693,-18.6057,0.11006004892249266,25.57880649970611,0.452324259856,,0.8901821078052761,-0.3184237210209302,,,,,,True
600581,2020,9,,钢铁,0.0696,0.094940877883,0.01930836088151458,0.2593,2.8832907737576323,21.055772502220567,0.7951841682740001,,0.04727818036669905,2.4485859082923076,,,,,,True
600569,2020,9,,钢铁,0.0019,0.095814948407,0.0008051482950041045,-0.9518000000000001,2.2796327240162677,9.043040256727036,0.7315261483890001,2.8633445378115963,0.020176184159286306,25.058966509,,,,,,True
600507,2020,9,,钢铁,0.2,0.22141013865400003,0.12626948513240743,0.1721,3.157057890300179,39.76324891487124,0.41540766339699997,,0.2543912748634287,2.01466945554321,,,,,,True
600399,2020,9,,钢铁,0.08650000000000001,0.19615041407900002,0.08578981628855006,1.3256999999999999,2.133433686024676,12.114022555221695,0.44806346286199994,,0.002280291083319144,0.02657997396392004,,,,,,True
600295,2020,9,,钢铁,0.0737,0.28954841421,0.060572132054330166,-0.020099999999999996,1.3314865085734862,19.601393280827047,0.6304898222199999,,0.25549476639861834,4.218024984979104,,,,,,True
600282,2020,9,,钢铁,0.1066,0.12150676324000001,0.051906382406703415,-0.1552,3.256328695434386,24.611454007979948,0.510920108435,,0.037408115493544954,0.7206843120069548,,,,,,True
600231,2020,9,,钢铁,0.053200000000000004,0.063539090195,0.02871848568967183,-0.0026,3.558576091520364,34.48868330810249,0.5061651812819999,,0.11813558306156703,4.113572851233333,,,,,,True
600199,2020,9,,白酒,-0.0379,0.276468177792,-0.15827674710809986,-0.466470804142,0.7326774918031772,2.7875844083469667,0.246781048599,,-0.21682930845904166,1.3699378615037594,,,,,,True
600019,2020,9,,钢铁,0.0438,0.108423875559,0.03915074749144131,-0.1286,2.2550113096559077,18.03512229489969,0.45341776912500004,,0.08580983263426686,2.191780186394286,,,,,,True
600016,2020,9,,银行,0.07515,,0.260457295162607,-0.1801,0.08276049241918428,,0.9214014674409999,,-0.7116460270665742,-2.7322944693189872,,,,,,True
