code,year,quarter,forward_return,industry,roe,gross_margin,net_margin,profit_yoy,asset_turnover,inventory_turnover,liability_to_asset,current_ratio,cfo_to_revenue,cfo_to_profit,interest_coverage,buy_price,pe,pb,ps,usable,gm_rank,gm_cfo_cross
sh601686,2023,2,-0.237504332449064,钢铁,0.051966,0.028034,0.010452,0.838534,1.763708,9.920621,0.589748,1.439322,0.009352,0.894785,6.350264,6.35422935,27.613122,1.680692,0.158022,True,0.28488372093023256,1
sh601686,2023,3,-0.0934428018240659,钢铁,0.067838,0.028077,0.009149,42.727337,2.599508,14.128497,0.604217,1.401489,-0.004136,-0.452071,5.962135,5.52428919,13.781208,1.455383,0.149147,True,0.29069767441860467,-1
sh601686,2023,4,0.0345720910184411,钢铁,0.086684,0.028518,0.00939,1.616994,3.538617,18.713393,0.563577,1.501235,0.006894,0.734215,6.703678,5.13487107,22.723119,1.343463,0.141481,True,0.29651162790697677,-1
sh601686,2024,1,0.0345720910184411,钢铁,0.000209,0.022964,0.000348,-0.982768,0.609285,2.804751,0.590992,1.450672,-0.030251,-86.880512,1.901116,5.13487107,22.723119,1.343463,0.141481,True,0.313953488372093,-1
sh601686,2024,2,0.2056647017871674,钢铁,0.016811,0.025987,0.004884,-0.59784,1.368576,6.996647,0.006462,1.319318,0.046992,9.620754,4.48852,4.84507235,21.433013,1.267188,0.133448,True,0.31976744186046513,-1
sh601686,2024,3,0.2542362721849881,钢铁,0.01542,0.021835,0.003105,-0.706008,1.925824,12.679571,0.006925,1.232431,0.047247,15.21703,3.966499,5.00808413,34.046408,1.293499,0.144491,True,0.3081395348837209,-1
sh601686,2024,4,0.0484914495145814,钢铁,0.063051,0.029503,0.008794,-0.15716,2.511787,15.631514,0.006981,1.241401,0.025425,2.891163,12.537108,5.3123943,14.696525,1.261524,0.147315,True,0.32558139534883723,1
sh601969,2019,1,-0.1494464944649446,钢铁,0.007965,0.103327,0.049079,1.301316,0.098686,1.693002,0.369437,1.841444,0.259262,5.282556,3.169007,5.14464232,-16.974823,2.538506,6.798706,True,0.3313953488372093,1
sh601969,2019,2,-0.0836065573770491,钢铁,0.011345,0.18437,0.025092,3.459743,0.287239,4.719559,0.429012,0.997523,0.284044,11.320201,3.952844,5.7900956,-19.104505,2.85699,7.65168,True,0.7674418604651163,1
sh601969,2019,3,-0.1032028469750889,钢铁,0.027736,0.209067,0.046401,1.513997,0.389063,6.070725,0.409866,1.103332,0.224372,4.835495,4.517864,5.33448152,-43.704873,2.823858,4.390168,True,0.7906976744186046,1
sh601969,2019,4,0.2906724511930585,钢铁,0.03182,0.210602,0.048931,1.35822,0.474005,7.069482,0.409977,1.191764,0.278301,5.687567,5.425082,4.37579356,103.221594,2.282626,2.513428,True,0.7965116279069767,1
sh601969,2020,1,0.2906724511930585,钢铁,0.001239,0.231832,0.011416,-0.842651,0.091484,1.535493,0.396602,1.267541,0.355671,31.156163,2.13736,4.37579356,103.221594,2.282626,2.513428,True,0.8372093023255814,1
sh601969,2020,2,1.1538461538461535,钢铁,0.004811,0.20248,0.012233,-0.725378,0.14813,2.355645,0.395176,1.267591,0.391164,31.975875,1.979014,5.30600564,125.164579,2.767869,3.047735,True,0.7848837209302325,1
sh601969,2020,3,1.898809523809524,钢铁,0.016219,0.217933,0.027687,-0.609812,0.232259,3.674671,0.404207,1.252182,0.262403,9.477596,2.841158,4.78394784,7.374107291534391,1.4214533158730158,1.0602956277777775,True,0.813953488372093,1
sh601969,2020,4,0.2857142857142858,钢铁,0.036187,0.210423,0.04107,-0.376159,0.322239,5.954121,0.405893,1.368754,0.107314,2.612972,3.083575,5.6477162,34.770815,2.768743,4.222472,True,0.7965116279069767,1
sh601969,2021,1,0.2857142857142858,钢铁,0.048057,0.47162,0.263528,21.813484,0.088581,1.23845,0.412174,1.478833,-0.0083,-0.031497,10.24696,5.6477162,34.770815,2.768743,4.222472,True,0.9127906976744186,-1
sh601969,2021,2,-0.3205980066445183,钢铁,0.135162,0.490013,0.307089,39.42,0.225073,3.605685,0.425346,1.46518,0.133467,0.434618,28.428565,11.42831984,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.9244186046511628,-1
sh601969,2021,3,-0.5509924709103354,钢铁,0.201511,0.499521,0.337171,18.4367,0.324548,5.774504,0.392719,1.932797,0.156417,0.463912,26.439836,13.86775356,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.9302325581395349,-1
sh601969,2021,4,-0.0941176470588235,钢铁,0.182426,0.485296,0.233441,7.471631,0.424274,7.758545,0.394123,1.913875,0.187209,0.801955,20.996418,7.2613494,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.9186046511627907,1
sh601969,2022,1,-0.0941176470588235,钢铁,0.034032,0.356262,0.223626,0.215199,0.099967,2.02449,0.397108,1.994996,0.363354,1.624832,17.294449,7.2613494,5.1886167297297305,1.043294918918919,0.958235,True,0.9127906976744186,-1
sh601969,2022,2,-0.1280948312750924,钢铁,0.074798,0.340799,0.192131,-0.159462,0.242476,5.302172,0.385079,2.071639,0.278756,1.450865,25.046323,7.76442328,5.1886167297297305,1.043294918918919,0.958235,True,0.9069767441860465,-1
sh601969,2022,3,0.028454391092374,钢铁,0.100259,0.327832,0.188848,-0.332981,0.333533,7.670822,0.372529,2.206926,0.251495,1.331736,10.393636,6.22672576,26.992615,2.109304,2.823387,True,0.9011627906976745,-1
sh601969,2022,4,0.0569907673119233,钢铁,0.103236,0.28618,0.144788,-0.272729,0.42285,9.42215,0.382724,1.770025,0.262529,1.813199,20.334917,6.57792828,5.1886167297297305,1.043294918918919,0.958235,True,0.8604651162790697,-1
sh601969,2023,1,0.0569907673119233,钢铁,0.025375,0.265858,0.132067,-0.349687,0.105583,2.034603,0.428652,1.580831,0.371832,2.81547,8.533144,6.57792828,-145.58995341228072,1.2075474561403508,1.1956955438596493,True,0.9011627906976745,-1
sh601969,2023,2,-0.1566823612110381,钢铁,0.047206,0.260414,0.126015,-0.42696,0.20645,4.205015,0.425563,1.593998,0.305483,2.424192,44.184567,6.76984079,24.571755,2.234988,2.898867,True,0.8895348837209303,-1
sh601969,2023,3,0.0621889419647637,钢铁,0.073959,0.258549,0.129761,-0.329656,0.315207,7.317016,0.422106,1.5904,0.303369,2.337897,6.931994,6.40390345,27.234335,2.032855,2.860204,True,0.8837209302325582,-1
sh601969,2023,4,-0.0162308216051702,钢铁,0.095828,0.314726,0.133719,-0.10535,0.387336,9.088296,0.390328,1.397399,0.330173,2.469164,37.102359,6.95280946,20.681595,2.182885,3.222126,True,0.9069767441860465,1
sh601969,2024,1,-0.0162308216051702,钢铁,0.036737,0.370302,0.222685,0.530144,0.090838,1.995144,0.390117,1.360501,-0.007249,-0.032551,16.132512,6.95280946,20.681595,2.182885,3.222126,True,0.9069767441860465,-1
sh601969,2024,2,0.3727710535875966,钢铁,0.059932,0.326566,0.183183,0.324086,0.177892,3.51118,0.003997,1.318093,0.225901,1.233202,31.338437,5.70912615,16.757248,1.768681,2.610725,True,0.8953488372093024,-1
sh601969,2024,3,0.4252258860835822,钢铁,0.081033,0.308977,0.170211,0.124336,0.254068,5.101276,0.004153,1.359436,0.264145,1.551874,33.427821,6.80215543,20.517851,2.100754,3.419528,True,0.8895348837209303,-1
sh601969,2024,4,0.776042494636646,钢铁,0.10327,0.348154,0.159675,0.037608,0.325226,7.586033,0.004051,1.015244,0.341474,2.138552,30.721842,6.83995965,22.557273,1.961636,3.37066,True,0.9011627906976745,1
sh603878,2019,1,-0.0116721417029625,钢铁,0.036504,0.214571,0.132873,1.489119,0.201631,0.544814,0.281488,2.939365,0.069865,0.525799,60.587825,4.43535568,13.658039,1.50271,1.527318,True,0.8081395348837209,1
sh603878,2019,2,0.2501732357398867,钢铁,0.068925,0.228497,0.13086,0.635536,0.3907,0.995099,0.266782,3.090524,0.045414,0.347042,120.843141,3.90736346,11.586184,1.274757,1.295632,True,0.8197674418604651,1
sh603878,2019,3,0.1921721597205241,钢铁,0.11085,0.240715,0.141665,0.710126,0.579313,1.384775,0.269121,3.044102,0.035546,0.250913,76.556253,3.96591536,9.636052,1.266136,1.267736,True,0.8372093023255814,1
sh603878,2019,4,-0.0115212214015906,钢铁,0.138728,0.240287,0.135512,0.581201,0.77245,1.835033,0.241901,3.359906,0.019894,0.146804,71.649232,4.38358558,11.051486,1.321547,1.47614,True,0.8313953488372093,1
sh603878,2020,1,-0.0115212214015906,钢铁,0.023527,0.210221,0.122848,-0.29786,0.146764,0.368556,0.225433,3.627568,0.17931,1.459608,42.051321,4.38358558,11.051486,1.321547,1.47614,True,0.7906976744186046,-1
sh603878,2020,2,-0.2024899717008881,钢铁,0.057426,0.216933,0.115492,-0.105479,0.369015,0.993504,0.273572,2.931575,0.16393,1.419403,37.071609,4.88488122,11.586839,1.385565,1.547647,True,0.8081395348837209,-1
sh603878,2020,3,-0.1887917825504983,钢铁,0.080284,0.202142,0.107543,-0.228935,0.547151,1.481206,0.290622,2.726725,0.183338,1.704781,41.320664,4.72805388,7.374107291534391,1.4214533158730158,1.0602956277777775,True,0.7790697674418605,-1
sh603878,2020,4,-0.1830435529421358,钢铁,0.092247,0.182754,0.091815,-0.299907,0.731709,2.073503,0.298956,2.602157,0.143233,1.560025,44.985888,4.33308132,13.940423,1.218014,1.156318,True,0.7616279069767442,-1
sh603878,2021,1,-0.1830435529421358,钢铁,0.020815,0.147664,0.078414,-0.105706,0.188409,0.642625,0.281427,2.735304,0.305572,3.896898,32.678037,4.33308132,13.940423,1.218014,1.156318,True,0.563953488372093,-1
sh603878,2021,2,0.1264381240711396,钢铁,0.041588,0.148393,0.074226,-0.258081,0.380397,1.288208,0.341913,2.266766,0.212325,2.860514,213.967581,3.89574176,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.5697674418604651,-1
sh603878,2021,3,0.6391825434528937,钢铁,0.064629,0.150369,0.078522,-0.176794,0.568338,1.851413,0.319506,2.371527,0.232112,2.956012,42.63073,3.83543616,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.5755813953488372,-1
sh603878,2021,4,1.195153050559022,钢铁,0.07232,0.141412,0.065334,-0.200003,0.773427,2.607684,0.303537,2.483044,0.181611,2.779729,227.862207,3.53993872,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.5406976744186046,-1
sh603878,2022,1,1.195153050559022,钢铁,0.012999,0.112854,0.057071,-0.360232,0.156765,0.541293,0.319678,2.38066,-0.112088,-1.963988,9.789341,3.53993872,5.1886167297297305,1.043294918918919,0.958235,True,0.6046511627906976,1
sh603878,2022,2,0.7125933551434507,钢铁,0.033504,0.128239,0.064997,-0.174179,0.353783,1.174191,0.323577,2.330074,-0.121183,-1.864427,29.395474,4.38831204,5.1886167297297305,1.043294918918919,0.958235,True,0.6569767441860465,1
sh603878,2022,3,0.0448809889644948,钢铁,0.057487,0.136216,0.070245,-0.087778,0.566646,1.926598,0.311539,2.405956,-0.043424,-0.61818,14.79178609375,6.28698,24.651333,1.597006,1.463383,True,0.6686046511627907,1
sh603878,2022,4,0.0057830746135119,钢铁,0.085155,0.143044,0.076015,0.220019,0.768409,2.475923,0.323873,2.425482,-0.00727,-0.095646,52.965644,7.77070728,5.1886167297297305,1.043294918918919,0.958235,True,0.6976744186046512,-1
sh603878,2023,1,0.0057830746135119,钢铁,0.027756,0.14259,0.083676,1.247859,0.223967,0.638174,0.325734,2.450133,-0.093527,-1.117734,53.933118,7.77070728,-145.58995341228072,1.2075474561403508,1.1956955438596493,True,0.7209302325581395,1
sh603878,2023,2,-0.1846143519042948,钢铁,0.070892,0.158902,0.100675,1.232872,0.469865,1.244176,0.341273,2.48764,-0.004002,-0.039754,12.20795259375,7.51539404,18.140693,1.747158,1.479942,True,0.7558139534883721,1
sh603878,2023,3,-0.1783912949121476,钢铁,0.102918,0.167805,0.100341,0.906353,0.667793,1.883924,0.371013,2.810212,-0.007447,-0.074219,14.1061009375,6.56914588,11.744011,1.487202,1.153313,True,0.7674418604651163,1
sh603878,2023,4,-0.3630282066030049,钢铁,0.130717,0.166576,0.100019,0.634291,0.870674,2.493115,0.3427,3.06607,0.056868,0.56857,73.624164,7.81564586,13.888564,1.69343,1.426922,True,0.7616279069767442,1
sh603878,2024,1,-0.3630282066030049,钢铁,0.024013,0.183462,0.093183,-0.063349,0.171769,0.49769,0.324172,3.329558,0.061652,0.661619,24.262407,7.81564586,13.888564,1.69343,1.426922,True,0.7965116279069767,1
sh603878,2024,2,-0.085834066406777,钢铁,0.05144,0.165991,0.091358,-0.239714,0.37133,1.098581,0.003382,2.921366,0.196134,2.146879,57.733821,6.12794444,10.169888,1.240013,1.044862,True,0.75,1
sh603878,2024,3,0.932560977560156,钢铁,0.062428,0.16305,0.081624,-0.375032,0.508525,1.528716,0.003269,3.063479,0.141828,1.73759,25.62797,5.39726744,12.470979,1.174895,1.077354,True,0.7441860465116279,-1
sh603878,2024,4,0.5833373601058451,钢铁,0.046558,0.151635,0.04741,-0.642468,0.638601,1.951756,0.003571,2.548227,0.219711,4.634286,60.819589,4.97834596,32.57712,1.099661,1.192525,True,0.7325581395348837,-1
sh603995,2019,1,-0.3370336108541473,钢铁,0.0232408108108108,0.051039,0.01809,0.0193077027027027,0.2200301351351351,1.7528298918918916,0.4901448378378378,1.7940147837837837,0.013626,0.753233,10.377549,18.51892449,10.2353815,1.568236411764706,1.169840970588235,True,0.023255813953488372,1
sh603995,2019,2,-0.2194330206483822,钢铁,0.098901,0.056335,0.024017,0.050724,2.271939,14.258628,0.443571,0.903249,0.019898,0.828487,21.282163,18.51892449,9.35207838235294,1.3795125294117647,1.1008616470588235,True,0.05232558139534884,1
sh603995,2019,3,-0.1377198989810233,钢铁,0.155814,0.055965,0.024455,0.051859,3.390392,19.9222,0.484,0.962701,0.024176,0.988588,19.901103,18.51892449,12.38866805882353,1.2219701470588236,0.9783055588235294,True,0.040697674418604654,1
sh603995,2019,4,0.4195767524369627,钢铁,0.153438,0.056166,0.024496,0.000612,3.857125,31.038037,0.390393,1.672094,0.024549,1.00219,27.96814,12.2774245,14.762022,1.68043,0.314903,True,0.046511627906976744,1
sh603995,2020,1,0.4195767524369627,钢铁,0.018309,0.053122,0.020667,0.114817,0.596132,3.753145,0.405971,1.61626,-0.025587,-1.23805,11.280455852941175,12.2774245,14.762022,1.68043,0.314903,True,0.08139534883720931,-1
sh603995,2020,2,0.7374351917182098,钢铁,0.054108,0.050529,0.023169,0.07142,1.509401,13.016585,0.401227,1.581047,0.044324,1.913063,16.342530515151513,14.45526095,16.85617,1.918816,0.359575,True,0.06395348837209303,-1
sh603995,2020,3,0.6152458960315826,钢铁,0.088019,0.049336,0.02243,0.102372,2.537384,16.924655,0.399077,1.561936,0.007731,0.344671,73.95355,15.96850008,7.374107291534391,1.4214533158730158,1.0602956277777775,True,0.05232558139534884,1
sh603995,2020,4,0.6210554317320263,钢铁,0.137135,0.05164,0.024041,0.267654,3.587703,31.72066,0.418359,1.252753,0.037288,1.550997,78.540302,17.4287464,14.61031,2.113204,0.29311,True,0.0755813953488372,-1
sh603995,2021,1,0.6210554317320263,钢铁,0.034688,0.053399,0.021078,1.011071,0.962724,6.4073,0.449582,1.150966,-0.0199,-0.944107,9.442578,17.4287464,14.61031,2.113204,0.29311,True,0.046511627906976744,1
sh603995,2021,2,0.2743724767121058,钢铁,0.088597,0.047039,0.023937,0.8425,2.043129,15.034024,0.500394,1.035042,0.041807,1.746537,20.050968,25.11507908,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.023255813953488372,1
sh603995,2021,3,-0.1774357565786561,钢铁,0.132572,0.047441,0.023338,0.717918,3.090105,20.7937,0.52038,1.027057,0.012132,0.519857,20.20024,25.79305422,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.029069767441860465,-1
sh603995,2021,4,-0.1729892650038493,钢铁,0.1716,0.05284,0.022634,0.444456,3.902542,25.905138,0.559031,1.27554,0.026332,1.163386,23.655621,28.25296402,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.040697674418604654,-1
sh603995,2022,1,-0.1729892650038493,钢铁,0.034362,0.047443,0.018523,0.158753,0.823475,4.45995,0.555933,1.258625,-0.076694,-4.140444,17.689398,28.25296402,5.1886167297297305,1.043294918918919,0.958235,True,0.2558139534883721,1
sh603995,2022,2,-0.2899127514619927,钢铁,0.079197,0.047951,0.017662,0.09496,2.032668,10.790123,0.580644,1.121106,-0.023452,-1.32778,13.601895,32.00596553,5.1886167297297305,1.043294918918919,0.958235,True,0.2616279069767442,-1
sh603995,2022,3,-0.0854789859642704,钢铁,0.091179,0.045531,0.014173,-0.179979,2.864155,15.137999,0.593031,1.075842,-0.01561,-1.101393,3.955091,21.21644413,16.056014,2.137708,0.206649,True,0.23255813953488372,1
sh603995,2022,4,-0.2824786654489251,钢铁,0.125466,0.045693,0.015236,-0.151064,3.874177,21.950626,0.544447,1.001348,0.015954,1.047078,10.956145,23.36550454,5.1886167297297305,1.043294918918919,0.958235,True,0.23837209302325582,1
sh603995,2023,1,-0.2824786654489251,钢铁,0.020187,0.047631,0.015879,-0.223141,0.64956,3.522911,0.511375,1.209952,0.005293,0.333351,10.305497,23.36550454,-145.58995341228072,1.2075474561403508,1.1956955438596493,True,0.37790697674418605,1
sh603995,2023,2,-0.2031771105311262,钢铁,0.045355,0.047518,0.016482,-0.228784,1.521952,8.030515,0.489941,1.263796,0.00912,0.553335,8.225433,22.727028,21.34062,1.866712,0.247433,True,0.37209302325581395,-1
sh603995,2023,3,-0.0934534577437044,钢铁,0.067726,0.047045,0.015689,0.005469,2.397286,12.148803,0.504849,1.195968,0.00644,0.410477,9.721523,19.402884,18.131435,1.589508,0.222782,True,0.36627906976744184,1
sh603995,2023,4,-0.0964392629324659,钢铁,0.098368,0.047858,0.015505,0.025894,3.447132,18.243149,0.509297,1.039751,0.022723,1.465585,10.171422,16.765248,14.130848,1.334354,0.163232,True,0.38372093023255816,1
sh603995,2024,1,-0.0964392629324659,钢铁,0.023458,0.04794,0.017814,0.394346,0.690376,3.225745,0.562597,1.084122,0.007973,0.447582,7.478781,16.765248,14.130848,1.334354,0.163232,True,0.4127906976744186,1
sh603995,2024,2,-0.0568982077153793,钢铁,0.08105,0.058119,0.026027,0.848952,1.510563,7.346926,0.005507,1.048949,0.03111,1.195311,13.947755,18.10941612,14.811085,1.398588,0.17109,True,0.5116279069767442,1
sh603995,2024,3,0.0145234796295227,钢铁,0.109059,0.057419,0.023857,0.705926,2.225217,9.864524,0.005706,1.056805,0.014229,0.596417,10.723671,17.5896174,9.602933,1.29124,0.160253,True,0.5,1
sh603995,2024,4,0.2454963817533063,钢铁,0.147386,0.057435,0.023025,0.559082,3.102374,15.465687,0.005242,1.102576,0.02956,1.283816,10.443916,15.14841984,7.587979,1.049562,0.142258,True,0.5058139534883721,1
sz000629,2019,1,-0.4366197183098591,钢铁,0.092869,0.250245,0.187612,0.573806,0.326828,3.202449,0.299972,1.801947,0.133193,0.70994,106.500156,3.55,9.032944,3.455442,1.901327,True,0.8546511627906976,1
sz000629,2019,2,-0.3452380952380952,钢铁,0.14536,0.228325,0.167516,0.022837,0.577497,5.746843,0.292536,2.019121,0.176868,1.05583,61.513293,3.36,8.549491,3.270503,1.799566,True,0.813953488372093,1
sz000629,2019,3,-0.2957746478873239,钢铁,0.16737,0.211396,0.138545,-0.318779,0.821854,8.865841,0.272545,2.113153,0.192253,1.387658,47.078792,2.84,9.94594,2.581086,1.639998,True,0.8023255813953488,1
sz000629,2019,4,0.1149999999999999,钢铁,0.169583,0.197651,0.110686,-0.539536,1.059828,11.378054,0.256702,2.326868,0.249404,2.253256,49.479403,2.0,23.333631,1.82454,1.477018,True,0.7790697674418605,1
sz000629,2020,1,0.1149999999999999,钢铁,0.007519,0.115352,0.030561,-0.89835,0.197965,2.702225,0.231013,2.936792,-0.00075,-0.024534,11.280455852941175,2.0,23.333631,1.82454,1.477018,True,0.47674418604651164,1
sz000629,2020,2,0.2818181818181816,钢铁,0.00914,0.111766,0.019128,-0.921337,0.398964,5.142808,0.201209,3.471277,0.05251,2.745185,16.342530515151513,2.2,25.666994,2.006994,1.62472,True,0.436046511627907,1
sz000629,2020,3,0.985,钢铁,0.020194,0.113992,0.025631,-0.86061,0.626783,8.785464,0.18464,3.281028,0.098221,3.832141,22.426841294117647,2.0,7.374107291534391,1.4214533158730158,1.0602956277777775,True,0.45930232558139533,1
sz000629,2020,4,0.3991031390134529,钢铁,0.023952,0.116364,0.02294,-0.833376,0.859554,11.39944,0.158988,3.857106,0.056724,2.472652,23.05287723529412,2.23,61.673469,1.987146,1.680394,True,0.4941860465116279,1
sz000629,2021,1,0.3991031390134529,钢铁,0.016295,0.132572,0.052987,1.294776,0.285351,3.70632,0.159104,3.994349,0.045695,0.862391,24.02152855882353,2.23,61.673469,1.987146,1.680394,True,0.5116279069767442,1
sz000629,2021,2,1.578014184397163,钢铁,0.052006,0.144569,0.082046,5.117209,0.597662,7.596358,0.14881,4.537884,0.012744,0.155327,44.56495045454546,2.82,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.5465116279069767,-1
sz000629,2021,3,0.1410579345088161,钢铁,0.079097,0.159776,0.081756,3.465163,0.895178,11.362061,0.164124,4.180184,0.032713,0.400129,28.62981005882353,3.97,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.6162790697674418,-1
sz000629,2021,4,0.3525641025641024,钢铁,0.15617,0.199213,0.103523,2.654672,1.286431,11.592457,0.221951,1.337376,0.126336,1.220373,29.41298006060606,3.12,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.7441860465116279,1
sz000629,2022,1,0.3525641025641024,钢铁,0.060548,0.166652,0.119495,1.102491,0.398502,3.39794,0.206265,1.760894,0.109784,0.918738,16.293018333333336,3.12,5.1886167297297305,1.043294918918919,0.958235,True,0.7558139534883721,1
sz000629,2022,2,-0.4346629986244841,钢铁,0.132643,0.196835,0.135416,0.454494,0.768002,6.077388,0.197844,2.080874,0.100329,0.740894,46.19094734285714,7.27,5.1886167297297305,1.043294918918919,0.958235,True,0.7674418604651163,1
sz000629,2022,3,-0.2295805739514348,钢铁,0.150241,0.179192,0.110479,0.026629,1.040529,8.009754,0.21351,2.008738,0.111527,1.009489,14.79178609375,4.53,27.01763,4.421905,2.680303,True,0.7616279069767442,1
sz000629,2022,4,-0.2630331753554502,钢铁,0.16473,0.162974,0.09052,-0.061722,1.3627,11.990876,0.23146,1.836551,0.129901,1.435064,16.7858592,4.22,5.1886167297297305,1.043294918918919,0.958235,True,0.7441860465116279,-1
sz000629,2023,1,-0.2630331753554502,钢铁,0.036744,0.142591,0.083323,-0.334042,0.330502,3.583382,0.205215,2.136967,-0.050181,-0.602243,12.21986337142857,4.22,-145.58995341228072,1.2075474561403508,1.1956955438596493,True,0.7267441860465116,1
sz000629,2023,2,-0.4111922141119222,钢铁,0.058799,0.14461,0.079297,-0.458527,0.574814,7.08027,0.174316,3.31844,-0.028903,-0.364491,12.20795259375,4.11,31.745457,4.182016,2.563642,True,0.7383720930232558,1
sz000629,2023,3,-0.174785100286533,钢铁,0.083645,0.141849,0.078503,-0.303904,0.822631,10.176214,0.184278,3.074587,0.029339,0.373729,14.1061009375,3.49,32.903974,2.706193,2.183512,True,0.7151162790697675,1
sz000629,2023,4,-0.180064308681672,钢铁,0.101116,0.144047,0.074558,-0.214993,1.054752,11.786953,0.182445,3.013121,0.018272,0.245078,16.27093184848485,3.11,36.297591,2.367033,2.062353,True,0.7325581395348837,1
sz000629,2024,1,-0.180064308681672,钢铁,0.0056,0.080775,0.021461,-0.766135,0.234211,3.086811,0.173746,3.176838,-0.015766,-0.734657,8.133663242424243,3.11,36.297591,2.367033,2.062353,True,0.5988372093023255,-1
sz000629,2024,2,0.115702479338843,钢铁,0.011233,0.072264,0.020401,-0.758565,0.469177,6.668919,0.001603,3.329341,0.053742,2.634275,-29404.54901435294,2.42,28.244236,1.841859,1.604778,True,0.5697674418604651,-1
sz000629,2024,3,0.0486111111111111,钢铁,0.014958,0.068886,0.018265,-0.781572,0.685618,9.39727,0.001608,3.373232,0.063305,3.465943,7.063101333333334,2.88,72.009971,2.163313,1.954343,True,0.5465116279069767,-1
sz000629,2024,4,0.427450980392157,钢铁,0.023191,0.075871,0.021881,-0.730427,0.875437,12.547722,0.001334,4.087072,0.049855,2.278482,19.48155123529412,2.55,199.090654,1.912977,2.018174,True,0.5813953488372093,-1
sz000655,2019,1,0.0040160642570282,钢铁,0.012298,0.253802,0.099726,1.128909,0.107442,2.56818,0.07947,6.3534,0.228342,2.289685,453.13022815625,4.5205701,25.667526,1.221977,2.735761,True,0.8662790697674418,1
sz000655,2019,2,0.189189189189189,钢铁,0.034587,0.264252,0.139144,1.204175,0.222196,4.700287,0.094531,5.250908,0.399064,2.867995,21.99332625,5.3738504,30.5124,1.452631,3.25215,True,0.8953488372093024,1
sz000655,2019,3,0.1345029239766082,钢铁,0.070095,0.282364,0.17171,1.418517,0.365433,6.86092,0.096289,5.422519,0.332742,1.937813,12.043539580645165,4.65673185,15.21136,1.187112,2.385676,True,0.9244186046511628,1
sz000655,2019,4,0.5219999999999998,钢铁,0.072234,0.253603,0.135363,0.808872,0.476738,10.326383,0.103187,4.993527,0.322453,2.382141,21.23117432352941,4.538725,16.445715,1.140745,2.288142,True,0.8604651162790697,1
sz000655,2020,1,0.5219999999999998,钢铁,0.011963,0.314894,0.121601,0.071236,0.087757,2.29956,0.089436,6.048915,0.307043,2.52501,11.280455852941175,4.538725,16.445715,1.140745,2.288142,True,0.9127906976744186,1
sz000655,2020,2,0.3553438396796456,钢铁,0.047516,0.366841,0.206414,0.487204,0.207025,4.418032,0.093195,5.936811,0.34785,1.68521,16.342530515151513,6.3905248,23.155566,1.606169,3.221704,True,0.9302325581395349,-1
sz000655,2020,3,0.4314891860629903,钢铁,0.077367,0.358171,0.204875,0.19036,0.337499,6.383945,0.106972,5.419965,0.193261,0.943314,22.426841294117647,5.2830759,7.374107291534391,1.4214533158730158,1.0602956277777775,True,0.9244186046511628,-1
sz000655,2020,4,-0.2233166982956111,钢铁,0.085567,0.283076,0.161916,0.284745,0.478735,13.959404,0.090695,6.382596,0.085843,0.530169,23.05287723529412,6.90793945,15.282692,1.559087,2.809039,True,0.877906976744186,-1
sz000655,2021,1,-0.2233166982956111,钢铁,0.033957,0.385561,0.228725,2.203694,0.135672,4.475442,0.100496,5.996308,0.522302,2.283535,24.02152855882353,6.90793945,15.282692,1.559087,2.809039,True,0.9011627906976745,1
sz000655,2021,2,-0.1787609362088954,钢铁,0.088287,0.397703,0.280128,1.085881,0.28824,6.579644,0.107294,5.636824,0.382614,1.365856,44.56495045454546,8.66135842,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.9069767441860465,1
sz000655,2021,3,-0.2507297248067553,钢铁,0.125784,0.352037,0.256625,0.850454,0.458118,12.032617,0.087227,7.165185,0.262176,1.021629,28.62981005882353,7.56266602,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.8837209302325582,-1
sz000655,2021,4,0.1711976543887479,钢铁,0.044895,0.304161,0.077777,-0.389804,0.561406,20.129146,0.137763,7.932403,0.230272,2.960684,29.41298006060606,5.36528122,17.993370388888888,1.6386588333333332,1.3494140833333332,True,0.8488372093023255,1
sz000655,2022,1,0.1711976543887479,钢铁,0.014013,0.281585,0.132527,-0.559144,0.095786,2.986509,0.143377,7.461031,0.554297,4.182509,16.293018333333336,5.36528122,5.1886167297297305,1.043294918918919,0.958235,True,0.8488372093023255,-1
sz000655,2022,2,-0.0887807629324611,钢铁,0.055075,0.299984,0.204393,-0.350664,0.238874,8.300363,0.146783,6.915088,0.450791,2.205511,46.19094734285714,7.11304588,5.1886167297297305,1.043294918918919,0.958235,True,0.877906976744186,-1
